id,ad_ry_mean,md_ry_mean,bt_ry_mean
6224,58,61,60
6225,178,152,149
6226,144,133,115
6227,32,31,27
6228,59,41,49
6229,81,58,68
6230,59,47,44
6231,42,24,25
6232,214,198,229
6233,144,163,132
6234,161,305,192
6235,86,94,76
6236,340,521,399
6237,188,125,157
6238,243,238,322
6239,189,135,181
6240,243,293,294
6241,260,273,298
6242,144,144,166
6243,151,108,149
6244,150,123,173
6245,178,136,168
6246,166,122,177
6247,105,74,83
6248,69,54,55
6249,64,65,54
6250,16,20,14
6251,69,114,59
6252,64,80,60
6253,26,22,20
6254,154,192,160
6255,64,73,58
6256,125,130,124
6257,116,143,101
6258,63,101,74
6259,75,79,62
6260,77,133,81
6261,61,58,51
6262,196,304,251
6263,96,145,124
6264,50,79,69
6265,60,86,56
6266,88,147,96
6267,44,59,42
6268,52,67,48
6269,69,79,58
6270,77,108,68
6271,47,54,41
6272,22,25,19
6273,52,56,43
6274,36,33,28
6275,5,3,5
6276,44,54,42
6277,69,91,62
6278,47,69,51
6279,28,39,26
6280,72,114,78
6281,42,41,33
6282,49,66,55
6283,57,62,51
6284,34,58,44
6285,57,65,57
6286,54,65,68
6287,54,59,50
6288,80,88,71
6289,39,40,30
6290,24,23,21
6291,37,29,26
6292,34,33,28
6293,19,25,17
6294,24,25,24
6295,85,102,86
6296,149,170,154
6297,10,9,8
6298,98,112,105
6299,125,125,121
6300,701,740,729
6301,373,318,375
6302,102,79,113
6303,79,69,78
6304,148,149,174
6305,67,70,63
6306,568,669,602
6307,280,330,309
6308,50,53,54
6309,82,81,83
6310,53,59,52
6311,67,80,80
6312,104,97,116
6313,45,37,43
6314,89,95,90
6315,94,96,89
6316,330,296,331
6317,110,82,111
6318,110,78,92
6319,57,49,57
6320,298,215,317
6321,311,380,326
6322,224,322,288
6323,77,97,78
6324,214,308,245
6325,137,99,126
6326,920,812,1215
6327,202,132,191
6328,176,192,252
6329,279,240,367
6330,311,271,350
6331,201,128,195
6332,197,147,205
6333,106,85,115
6334,59,48,62
6335,88,74,87
6336,89,65,101
6337,19,22,17
6338,164,182,167
6339,188,225,212
6340,159,162,144
6341,70,59,71
6342,203,164,238
6343,148,138,144
6344,345,373,478
6345,187,209,184
6346,533,671,650
6347,257,250,246
6348,280,362,388
6349,145,134,144
6350,380,495,582
6351,556,631,759
6352,214,289,236
6353,349,405,339
6354,210,270,232
6355,148,180,138
6356,226,252,219
6357,119,109,110
6358,138,160,148
6359,120,120,125
6360,45,48,44
6361,117,115,118
6362,198,168,195
6363,50,41,43
6364,203,202,230
6365,113,150,111
6366,387,555,468
6367,264,281,246
6368,1047,1451,1202
6369,280,274,247
6370,284,330,304
6371,116,123,108
6372,307,393,379
6373,270,281,296
6374,249,226,260
6375,140,123,124
6376,173,158,163
6377,244,200,221
6378,614,493,555
6379,95,76,79
6380,94,87,93
6381,376,410,337
6382,25,28,21
6383,72,83,67
6384,33,37,26
6385,2,2,2
6386,65,69,61
6387,39,38,33
6388,66,93,74
6389,41,38,42
6390,71,100,109
6391,10,11,16
6392,85,110,133
6393,58,57,46
6394,102,124,110
6395,73,100,80
6396,81,102,88
6397,34,28,34
6398,49,47,42
6399,30,30,31
6400,23,20,24
6401,58,43,48
6402,47,48,39
6403,26,20,23
6404,399,258,362
6405,86,62,83
6406,146,119,136
6407,214,160,192
6408,217,189,225
6409,358,426,352
6410,462,692,563
6411,179,198,164
6412,288,400,335
6413,101,83,81
6414,680,604,748
6415,234,206,260
6416,331,368,501
6417,372,352,472
6418,430,392,474
6419,195,143,181
6420,263,217,261
6421,169,151,169
6422,101,96,98
6423,96,90,105
6424,117,105,116
6425,68,62,50
6426,502,384,372
6427,226,179,166
6428,201,133,131
6429,57,36,34
6430,532,337,450
6431,1120,646,790
6432,1419,834,1275
6433,309,218,228
6434,660,594,615
6435,435,290,287
6436,1746,1540,1554
6437,730,409,497
6438,532,442,523
6439,1007,732,891
6440,1159,1038,999
6441,518,431,400
6442,598,509,478
6443,408,319,302
6444,194,155,152
6445,168,112,109
6446,253,185,185
6447,106,67,64
6448,5,6,6
6449,32,30,26
6450,84,71,77
6451,30,19,18
6452,80,78,81
6453,44,53,42
6454,101,172,125
6455,133,168,136
6456,48,60,44
6457,35,34,31
6458,58,67,58
6459,39,34,28
6460,265,383,317
6461,112,125,115
6462,33,27,31
6463,37,27,29
6464,40,29,29
6465,32,25,28
6466,62,45,44
6467,53,29,33
6468,46,41,38
6469,32,32,26
6470,25,29,17
6471,57,54,48
6472,91,78,73
6473,16,13,10
6474,83,79,70
6475,36,27,23
6476,217,231,206
6477,122,97,118
6478,570,651,720
6479,109,95,102
6480,60,59,68
6481,60,45,41
6482,317,322,336
6483,180,191,200
6484,51,40,42
6485,94,66,80
6486,131,101,100
6487,86,70,68
6488,39,32,35
6489,52,38,40
6490,71,55,46
6491,35,31,28
6492,79,43,57
6493,219,113,136
6494,144,97,104
6495,45,26,30
6496,213,149,169
6497,196,187,125
6498,215,234,178
6499,125,102,93
6500,197,299,216
6501,121,63,92
6502,202,178,256
6503,136,70,117
6504,200,203,234
6505,213,133,169
6506,180,157,173
6507,123,71,94
6508,198,169,168
6509,123,83,112
6510,79,47,75
6511,144,82,111
6512,73,53,66
6513,103,125,106
6514,94,101,121
6515,373,361,356
6516,73,69,75
6517,37,27,33
6518,214,162,244
6519,262,201,268
6520,533,438,681
6521,278,223,232
6522,561,713,773
6523,503,458,483
6524,453,544,566
6525,181,122,209
6526,313,323,409
6527,511,507,707
6528,348,437,414
6529,215,230,252
6530,337,348,351
6531,182,171,206
6532,184,190,211
6533,110,101,106
6534,245,212,230
6535,462,385,393
6536,125,126,102
6537,148,143,139
6538,347,341,335
6539,18,22,17
6540,354,415,406
6541,141,175,139
6542,511,712,529
6543,194,255,206
6544,65,110,75
6545,71,76,63
6546,222,333,284
6547,161,166,141
6548,399,514,472
6549,271,341,333
6550,126,121,128
6551,57,52,60
6552,238,249,243
6553,195,176,177
6554,60,53,51
6555,46,37,39
6556,341,330,310
6557,66,83,63
6558,113,114,107
6559,130,140,127
6560,77,78,70
6561,76,66,57
6562,144,153,163
6563,151,152,154
6564,212,230,245
6565,97,85,99
6566,1531,1767,2358
6567,183,180,193
6568,305,345,399
6569,152,144,147
6570,173,192,196
6571,215,242,257
6572,331,342,427
6573,255,203,256
6574,261,220,249
6575,266,213,242
6576,277,223,267
6577,192,164,189
6578,90,93,96
6579,138,132,126
6580,280,218,281
6581,443,267,378
6582,175,135,138
6583,206,140,163
6584,615,408,544
6585,382,439,386
6586,703,925,866
6587,234,271,228
6588,1826,2470,2156
6589,356,275,346
6590,1141,975,1429
6591,330,237,337
6592,617,594,794
6593,773,604,870
6594,913,742,1053
6595,776,543,763
6596,435,356,445
6597,501,439,515
6598,492,419,539
6599,257,229,245
6600,286,207,287
6601,254,244,207
6602,132,127,115
6603,55,58,45
6604,78,80,67
6605,236,200,173
6606,79,63,73
6607,104,87,80
6608,213,198,222
6609,154,135,116
6610,323,478,329
6611,44,51,45
6612,217,293,222
6613,60,50,58
6614,217,227,239
6615,206,230,236
6616,239,353,261
6617,114,161,109
6618,52,66,49
6619,95,119,90
6620,180,227,157
6621,44,53,46
6622,80,82,69
6623,165,148,129
6624,130,128,127
6625,130,118,127
6626,132,100,117
6627,188,131,150
6628,151,150,162
6629,156,173,154
6630,437,547,488
6631,172,194,164
6632,1500,2191,1851
6633,193,191,187
6634,352,430,395
6635,158,141,146
6636,421,500,538
6637,294,305,328
6638,436,430,463
6639,287,225,257
6640,259,215,230
6641,312,245,298
6642,266,212,252
6643,96,68,81
6644,115,98,113
6645,103,111,90
6646,74,78,63
6647,69,77,66
6648,94,112,86
6649,63,52,47
6650,109,127,106
6651,283,304,289
6652,263,315,287
6653,130,115,124
6654,225,275,282
6655,16,17,18
6656,200,227,230
6657,41,35,37
6658,240,266,257
6659,250,280,280
6660,145,171,155
6661,69,59,66
6662,95,101,91
6663,39,31,35
6664,63,58,57
6665,30,19,26
6666,58,58,57
6667,84,70,76
6668,40,31,33
6669,59,49,57
6670,117,103,113
6671,2,1,1
6672,70,65,73
6673,192,244,186
6674,193,290,222
6675,79,93,67
6676,162,263,183
6677,60,50,59
6678,83,89,127
6679,56,50,56
6680,162,185,236
6681,169,145,207
6682,79,85,92
6683,53,47,55
6684,87,83,90
6685,47,48,53
6686,27,22,29
6687,44,36,39
6688,38,33,40
6689,86,109,92
6690,28,29,31
6691,297,344,282
6692,122,143,123
6693,2,2,2
6694,269,245,302
6695,127,135,137
6696,146,165,178
6697,147,141,138
6698,311,388,351
6699,130,146,132
6700,92,111,107
6701,146,142,155
6702,165,192,207
6703,195,255,284
6704,163,241,187
6705,165,225,201
6706,371,451,408
6707,93,122,107
6708,74,96,84
6709,164,194,172
6710,156,158,131
6711,43,38,35
6712,101,76,91
6713,78,74,85
6714,88,70,86
6715,79,54,69
6716,195,226,269
6717,146,156,159
6718,193,311,263
6719,85,101,86
6720,681,1081,969
6721,170,158,162
6722,197,296,286
6723,178,187,196
6724,165,258,224
6725,200,253,262
6726,170,217,244
6727,162,173,180
6728,209,213,224
6729,197,147,182
6730,184,140,169
6731,140,91,131
6732,104,78,99
6733,121,97,126
6734,25,33,23
6735,71,89,69
6736,72,78,65
6737,27,31,26
6738,146,186,163
6739,66,75,61
6740,155,207,172
6741,105,103,99
6742,101,119,125
6743,58,63,59
6744,77,90,87
6745,85,73,71
6746,171,232,204
6747,110,130,117
6748,74,80,80
6749,54,46,56
6750,116,127,116
6751,48,46,52
6752,68,64,66
6753,80,70,71
6754,108,112,93
6755,44,45,47
6756,32,36,32
6757,50,48,43
6758,52,57,46
6759,3,3,3
6760,36,39,34
6761,58,100,54
6762,54,102,61
6763,38,59,33
6764,102,185,116
6765,33,36,32
6766,48,56,59
6767,57,63,63
6768,56,79,77
6769,39,56,49
6770,64,81,77
6771,51,57,50
6772,74,94,81
6773,52,65,61
6774,26,28,32
6775,24,27,25
6776,29,41,35
6777,30,46,26
6778,29,31,33
6779,67,89,68
6780,216,234,208
6781,14,12,14
6782,124,126,132
6783,123,120,120
6784,836,745,1018
6785,389,375,326
6786,184,246,215
6787,101,111,97
6788,137,192,153
6789,78,77,87
6790,595,711,707
6791,281,361,376
6792,53,68,61
6793,72,116,88
6794,55,69,65
6795,86,113,98
6796,153,174,146
6797,38,37,42
6798,85,107,81
6799,112,114,89
6800,748,690,786
6801,142,131,163
6802,147,123,137
6803,77,63,76
6804,390,409,447
6805,406,421,416
6806,350,471,481
6807,149,164,166
6808,580,750,690
6809,192,183,199
6810,1069,1299,1456
6811,288,285,292
6812,243,301,317
6813,490,548,549
6814,571,519,616
6815,349,328,339
6816,394,346,390
6817,170,127,175
6818,81,67,78
6819,146,123,135
6820,126,103,131
6821,37,36,34
6822,142,135,148
6823,149,146,149
6824,115,131,122
6825,57,51,57
6826,221,188,247
6827,108,103,126
6828,313,407,459
6829,153,146,173
6830,425,494,540
6831,170,172,171
6832,221,265,326
6833,132,114,140
6834,327,402,507
6835,518,608,766
6836,193,202,253
6837,315,276,347
6838,206,160,206
6839,129,106,132
6840,221,188,221
6841,123,82,117
6842,172,146,153
6843,115,90,107
6844,45,35,40
6845,130,91,115
6846,145,116,121
6847,31,25,27
6848,173,128,171
6849,91,129,86
6850,355,631,477
6851,259,313,230
6852,864,1439,1096
6853,241,186,217
6854,291,272,385
6855,136,112,133
6856,306,315,402
6857,260,201,299
6858,168,180,209
6859,153,112,150
6860,144,116,153
6861,219,201,223
6862,362,298,389
6863,50,40,45
6864,80,69,85
6865,268,342,261
6866,21,25,23
6867,73,102,74
6868,29,31,23
6869,2,2,3
6870,61,64,63
6871,43,39,35
6872,46,60,63
6873,46,49,40
6874,80,132,105
6875,24,27,21
6876,58,94,69
6877,60,58,52
6878,79,100,112
6879,59,76,82
6880,62,129,92
6881,30,40,31
6882,40,59,38
6883,27,40,23
6884,30,48,31
6885,50,58,41
6886,36,41,35
6887,23,23,18
6888,257,279,264
6889,73,72,75
6890,108,104,102
6891,136,116,129
6892,165,209,221
6893,299,400,314
6894,432,635,569
6895,120,144,127
6896,206,324,302
6897,83,94,86
6898,568,766,723
6899,208,204,205
6900,225,332,333
6901,372,429,483
6902,338,385,454
6903,155,165,189
6904,233,217,260
6905,117,100,121
6906,99,90,99
6907,98,83,87
6908,92,80,89
6909,51,54,52
6910,312,339,323
6911,135,152,144
6912,122,133,135
6913,32,31,28
6914,379,433,480
6915,650,666,743
6916,906,1045,1296
6917,208,176,251
6918,422,394,588
6919,200,177,234
6920,1164,1234,1660
6921,418,400,469
6922,431,516,679
6923,599,725,936
6924,555,594,792
6925,395,321,484
6926,378,355,485
6927,259,241,302
6928,186,183,218
6929,152,133,150
6930,135,136,176
6931,67,60,63
6932,3,4,6
6933,19,18,15
6934,64,56,52
6935,12,12,11
6936,57,54,54
6937,30,56,31
6938,71,142,86
6939,113,155,104
6940,33,52,35
6941,17,19,18
6942,36,43,49
6943,22,22,25
6944,240,327,354
6945,68,69,84
6946,15,21,19
6947,15,19,16
6948,22,26,23
6949,17,22,21
6950,33,34,43
6951,17,17,17
6952,30,34,35
6953,26,36,24
6954,17,28,20
6955,39,52,41
6956,63,77,69
6957,14,13,14
6958,51,50,59
6959,17,17,19
6960,180,174,234
6961,105,117,99
6962,239,441,384
6963,78,86,72
6964,39,67,53
6965,46,37,44
6966,354,437,483
6967,128,168,230
6968,31,50,45
6969,57,90,73
6970,80,107,85
6971,39,55,47
6972,24,37,30
6973,34,40,33
6974,74,84,68
6975,28,29,25
6976,62,52,55
6977,130,115,140
6978,96,70,92
6979,44,31,47
6980,145,152,207
6981,122,167,143
6982,114,205,181
6983,69,80,74
6984,111,222,205
6985,76,73,86
6986,140,238,277
6987,99,119,111
6988,118,187,185
6989,150,222,290
6990,127,163,216
6991,87,98,124
6992,147,172,234
6993,88,72,86
6994,82,61,80
6995,122,90,99
6996,82,76,76
6997,103,102,109
6998,81,98,113
6999,245,283,302
7000,60,62,63
7001,25,25,25
7002,163,184,235
7003,195,198,235
7004,524,631,844
7005,249,197,291
7006,427,431,678
7007,383,326,441
7008,338,370,507
7009,152,134,176
7010,238,290,370
7011,454,501,752
7012,230,260,359
7013,182,146,244
7014,263,256,336
7015,146,131,177
7016,187,192,227
7017,111,85,118
7018,224,212,269
7019,289,255,312
7020,102,82,98
7021,178,116,147
7022,295,244,274
7023,8,8,6
7024,323,288,336
7025,111,181,122
7026,437,732,478
7027,170,231,163
7028,59,99,66
7029,46,37,42
7030,203,228,269
7031,116,100,119
7032,255,327,340
7033,253,226,291
7034,75,73,80
7035,33,31,32
7036,150,130,162
7037,186,184,180
7038,47,46,53
7039,26,23,25
7040,268,268,294
7041,59,83,54
7042,94,110,93
7043,122,137,122
7044,60,62,55
7045,55,40,47
7046,111,107,136
7047,100,93,108
7048,166,163,220
7049,88,79,79
7050,1208,1789,1619
7051,121,118,110
7052,229,314,280
7053,119,100,114
7054,114,135,152
7055,186,198,257
7056,260,427,398
7057,222,243,236
7058,198,229,205
7059,145,159,148
7060,160,190,154
7061,110,114,95
7062,82,89,80
7063,106,110,99
7064,183,195,193
7065,200,174,194
7066,121,96,112
7067,115,102,112
7068,373,346,416
7069,270,304,300
7070,454,616,612
7071,160,186,171
7072,1381,1987,1953
7073,251,214,215
7074,669,809,879
7075,220,209,232
7076,364,435,489
7077,533,526,652
7078,679,656,867
7079,569,546,644
7080,281,253,324
7081,309,246,294
7082,297,237,277
7083,202,157,169
7084,163,137,152
7085,194,184,178
7086,87,93,77
7087,21,23,20
7088,54,58,55
7089,138,122,100
7090,47,59,54
7091,72,78,67
7092,125,137,133
7093,90,84,86
7094,203,256,286
7095,15,14,15
7096,109,141,145
7097,40,38,37
7098,145,167,170
7099,126,135,148
7100,142,146,152
7101,74,68,79
7102,31,30,33
7103,50,52,52
7104,111,115,105
7105,30,22,27
7106,45,50,41
7107,106,87,90
7108,114,98,127
7109,149,102,128
7110,118,106,114
7111,116,98,106
7112,162,138,185
7113,172,244,183
7114,478,797,633
7115,208,258,203
7116,1432,2758,2220
7117,191,150,182
7118,385,391,613
7119,151,123,159
7120,553,615,867
7121,328,253,432
7122,344,354,484
7123,240,185,270
7124,196,173,221
7125,333,322,379
7126,250,239,296
7127,61,52,68
7128,80,78,100
7129,89,117,86
7130,60,71,47
7131,70,97,62
7132,74,90,65
7133,44,39,33
7134,105,115,119
7135,212,229,221
7136,217,212,260
7137,130,162,113
7138,162,281,198
7139,23,25,24
7140,156,258,188
7141,29,29,27
7142,188,224,238
7143,221,265,282
7144,119,215,154
7145,50,72,52
7146,70,117,77
7147,28,40,26
7148,45,68,41
7149,28,31,26
7150,57,69,50
7151,78,87,66
7152,38,37,36
7153,48,57,56
7154,66,61,79
7155,5,2,5
7156,72,75,93
7157,203,308,246
7158,202,373,306
7159,59,88,73
7160,121,241,196
7161,42,53,48
7162,64,102,102
7163,53,67,61
7164,119,196,204
7165,144,205,219
7166,62,73,95
7167,53,57,71
7168,65,69,83
7169,41,43,45
7170,32,26,31
7171,39,38,36
7172,41,42,40
7173,59,65,64
7174,20,20,20
7175,318,308,313
7176,87,96,92
7177,221,231,244
7178,105,115,113
7179,135,155,147
7180,113,109,105
7181,267,285,357
7182,126,108,116
7183,53,61,75
7184,144,132,158
7185,134,147,154
7186,195,238,248
7187,140,150,153
7188,145,144,158
7189,428,376,474
7190,92,90,97
7191,72,74,74
7192,156,131,156
7193,145,126,139
7194,35,30,27
7195,83,59,72
7196,62,48,56
7197,91,50,67
7198,76,42,54
7199,239,213,294
7200,139,80,116
7201,316,481,422
7202,159,158,149
7203,670,1004,914
7204,164,171,158
7205,288,231,331
7206,163,105,163
7207,280,261,344
7208,284,261,373
7209,206,168,258
7210,102,78,104
7211,104,79,112
7212,180,130,165
7213,157,135,161
7214,130,80,121
7215,108,91,109
7216,69,53,67
7217,17,24,15
7218,15,25,14
7219,53,81,47
7220,79,97,77
7221,120,143,131
7222,46,50,47
7223,124,160,147
7224,119,115,104
7225,98,157,107
7226,60,68,51
7227,63,109,81
7228,51,57,43
7229,161,242,219
7230,84,113,116
7231,49,62,62
7232,53,67,54
7233,79,127,89
7234,44,61,43
7235,51,72,50
7236,54,66,52
7237,85,107,75
7238,53,56,40
7239,36,41,32
7240,55,71,51
7241,46,51,46
7242,4,3,5
7243,71,90,82
7244,62,71,66
7245,49,91,67
7246,30,48,32
7247,69,149,96
7248,49,63,42
7249,49,83,69
7250,54,78,59
7251,40,72,62
7252,32,61,49
7253,53,78,70
7254,52,65,64
7255,76,97,91
7256,49,54,53
7257,30,30,29
7258,32,31,26
7259,35,36,30
7260,24,21,20
7261,24,28,31
7262,56,85,58
7263,158,199,172
7264,13,15,13
7265,86,110,109
7266,75,84,88
7267,568,780,825
7268,368,422,388
7269,155,151,208
7270,66,56,74
7271,125,145,173
7272,79,72,92
7273,456,567,625
7274,244,328,354
7275,45,64,60
7276,55,71,62
7277,57,59,69
7278,60,69,78
7279,116,120,126
7280,36,32,38
7281,74,76,82
7282,90,86,86
7283,852,678,892
7284,104,86,118
7285,135,86,119
7286,141,102,139
7287,391,336,462
7288,511,343,521
7289,296,508,437
7290,152,188,160
7291,544,908,793
7292,197,233,188
7293,1161,1008,1466
7294,244,175,274
7295,250,245,365
7296,483,495,741
7297,634,481,783
7298,233,204,295
7299,225,193,282
7300,143,100,157
7301,93,88,110
7302,140,109,144
7303,131,113,149
7304,29,27,30
