,adcode,bodyType,id,model,province,regMonth,regYear,popularity,carCommentVolum,newsReplyVolum,label
277,410000,SUV,0,8c915fe4632fb9fa,河南,1,2016,3581.0,3.0,4429.0,1515.0
278,330000,SUV,0,8c915fe4632fb9fa,浙江,1,2016,2729.0,3.0,4429.0,1861.0
279,420000,SUV,0,8c915fe4632fb9fa,湖北,1,2016,1683.0,3.0,4429.0,1123.0
280,430000,SUV,0,8c915fe4632fb9fa,湖南,1,2016,1235.0,3.0,4429.0,1080.0
281,350000,SUV,0,8c915fe4632fb9fa,福建,1,2016,909.0,3.0,4429.0,489.0
282,210000,SUV,0,8c915fe4632fb9fa,辽宁,1,2016,845.0,3.0,4429.0,351.0
283,500000,SUV,0,8c915fe4632fb9fa,重庆,1,2016,666.0,3.0,4429.0,459.0
284,610000,SUV,0,8c915fe4632fb9fa,陕西,1,2016,1310.0,3.0,4429.0,709.0
285,230000,SUV,0,8c915fe4632fb9fa,黑龙江,1,2016,1146.0,3.0,4429.0,587.0
286,310000,SUV,0,6155b214590c66e6,上海,1,2016,4905.0,12.0,3219.0,871.0
287,530000,SUV,0,6155b214590c66e6,云南,1,2016,3584.0,12.0,3219.0,1704.0
288,150000,SUV,0,6155b214590c66e6,内蒙古,1,2016,2773.0,12.0,3219.0,744.0
289,110000,SUV,0,6155b214590c66e6,北京,1,2016,6383.0,12.0,3219.0,963.0
290,510000,SUV,0,6155b214590c66e6,四川,1,2016,9483.0,12.0,3219.0,3386.0
291,340000,SUV,0,6155b214590c66e6,安徽,1,2016,5166.0,12.0,3219.0,2327.0
292,370000,SUV,0,6155b214590c66e6,山东,1,2016,10660.0,12.0,3219.0,3259.0
293,140000,SUV,0,6155b214590c66e6,山西,1,2016,3871.0,12.0,3219.0,885.0
294,440000,SUV,0,6155b214590c66e6,广东,1,2016,11720.0,12.0,3219.0,3438.0
295,450000,SUV,0,6155b214590c66e6,广西,1,2016,2289.0,12.0,3219.0,898.0
296,320000,SUV,0,6155b214590c66e6,江苏,1,2016,11380.0,12.0,3219.0,3796.0
297,360000,SUV,0,6155b214590c66e6,江西,1,2016,2982.0,12.0,3219.0,1595.0
298,130000,SUV,0,6155b214590c66e6,河北,1,2016,7848.0,12.0,3219.0,2546.0
299,410000,SUV,0,6155b214590c66e6,河南,1,2016,13080.0,12.0,3219.0,4567.0
300,330000,SUV,0,6155b214590c66e6,浙江,1,2016,9470.0,12.0,3219.0,3658.0
301,420000,SUV,0,6155b214590c66e6,湖北,1,2016,5507.0,12.0,3219.0,2416.0
302,430000,SUV,0,6155b214590c66e6,湖南,1,2016,4316.0,12.0,3219.0,2539.0
303,350000,SUV,0,6155b214590c66e6,福建,1,2016,3100.0,12.0,3219.0,820.0
304,210000,SUV,0,6155b214590c66e6,辽宁,1,2016,3584.0,12.0,3219.0,967.0
305,500000,SUV,0,6155b214590c66e6,重庆,1,2016,2236.0,12.0,3219.0,1093.0
306,610000,SUV,0,6155b214590c66e6,陕西,1,2016,3832.0,12.0,3219.0,1187.0
307,230000,SUV,0,6155b214590c66e6,黑龙江,1,2016,3283.0,12.0,3219.0,797.0
308,310000,Sedan,0,28e29f2c03dcd84c,上海,1,2016,630.0,6.0,10690.0,1357.0
309,530000,Sedan,0,28e29f2c03dcd84c,云南,1,2016,494.0,6.0,10690.0,572.0
310,150000,Sedan,0,28e29f2c03dcd84c,内蒙古,1,2016,332.0,6.0,10690.0,624.0
311,110000,Sedan,0,28e29f2c03dcd84c,北京,1,2016,729.0,6.0,10690.0,1794.0
312,510000,Sedan,0,28e29f2c03dcd84c,四川,1,2016,1214.0,6.0,10690.0,933.0
313,340000,Sedan,0,28e29f2c03dcd84c,安徽,1,2016,830.0,6.0,10690.0,1168.0
314,370000,Sedan,0,28e29f2c03dcd84c,山东,1,2016,1157.0,6.0,10690.0,1944.0
315,140000,Sedan,0,28e29f2c03dcd84c,山西,1,2016,452.0,6.0,10690.0,1214.0
316,440000,Sedan,0,28e29f2c03dcd84c,广东,1,2016,1227.0,6.0,10690.0,542.0
317,450000,Sedan,0,28e29f2c03dcd84c,广西,1,2016,239.0,6.0,10690.0,218.0
318,320000,Sedan,0,28e29f2c03dcd84c,江苏,1,2016,1575.0,6.0,10690.0,2309.0
319,360000,Sedan,0,28e29f2c03dcd84c,江西,1,2016,338.0,6.0,10690.0,722.0
320,130000,Sedan,0,28e29f2c03dcd84c,河北,1,2016,930.0,6.0,10690.0,1886.0
321,410000,Sedan,0,28e29f2c03dcd84c,河南,1,2016,1464.0,6.0,10690.0,1577.0
322,330000,Sedan,0,28e29f2c03dcd84c,浙江,1,2016,1154.0,6.0,10690.0,1114.0
323,420000,Sedan,0,28e29f2c03dcd84c,湖北,1,2016,557.0,6.0,10690.0,523.0
324,430000,Sedan,0,28e29f2c03dcd84c,湖南,1,2016,534.0,6.0,10690.0,747.0
325,350000,Sedan,0,28e29f2c03dcd84c,福建,1,2016,411.0,6.0,10690.0,584.0
326,210000,Sedan,0,28e29f2c03dcd84c,辽宁,1,2016,277.0,6.0,10690.0,263.0
327,500000,Sedan,0,28e29f2c03dcd84c,重庆,1,2016,379.0,6.0,10690.0,800.0
328,610000,Sedan,0,28e29f2c03dcd84c,陕西,1,2016,532.0,6.0,10690.0,789.0
329,230000,Sedan,0,28e29f2c03dcd84c,黑龙江,1,2016,193.0,6.0,10690.0,183.0
330,310000,Sedan,0,37aa9169b575ef79,上海,1,2016,1342.0,90.0,1900.0,46.0
331,530000,Sedan,0,37aa9169b575ef79,云南,1,2016,1193.0,90.0,1900.0,1285.0
332,150000,Sedan,0,37aa9169b575ef79,内蒙古,1,2016,1995.0,90.0,1900.0,1314.0
333,110000,Sedan,0,37aa9169b575ef79,北京,1,2016,3217.0,90.0,1900.0,945.0
334,510000,Sedan,0,37aa9169b575ef79,四川,1,2016,3402.0,90.0,1900.0,2222.0
335,340000,Sedan,0,37aa9169b575ef79,安徽,1,2016,1100.0,90.0,1900.0,607.0
336,370000,Sedan,0,37aa9169b575ef79,山东,1,2016,5902.0,90.0,1900.0,4027.0
337,140000,Sedan,0,37aa9169b575ef79,山西,1,2016,2265.0,90.0,1900.0,1234.0
338,440000,Sedan,0,37aa9169b575ef79,广东,1,2016,4162.0,90.0,1900.0,1556.0
339,450000,Sedan,0,37aa9169b575ef79,广西,1,2016,568.0,90.0,1900.0,493.0
340,320000,Sedan,0,37aa9169b575ef79,江苏,1,2016,2663.0,90.0,1900.0,917.0
341,360000,Sedan,0,37aa9169b575ef79,江西,1,2016,852.0,90.0,1900.0,496.0
342,130000,Sedan,0,37aa9169b575ef79,河北,1,2016,7103.0,90.0,1900.0,3740.0
343,410000,Sedan,0,37aa9169b575ef79,河南,1,2016,4993.0,90.0,1900.0,2560.0
344,330000,Sedan,0,37aa9169b575ef79,浙江,1,2016,2216.0,90.0,1900.0,800.0
345,420000,Sedan,0,37aa9169b575ef79,湖北,1,2016,1449.0,90.0,1900.0,841.0
346,430000,Sedan,0,37aa9169b575ef79,湖南,1,2016,1420.0,90.0,1900.0,2251.0
347,350000,Sedan,0,37aa9169b575ef79,福建,1,2016,1079.0,90.0,1900.0,788.0
348,210000,Sedan,0,37aa9169b575ef79,辽宁,1,2016,2805.0,90.0,1900.0,1349.0
349,500000,Sedan,0,37aa9169b575ef79,重庆,1,2016,582.0,90.0,1900.0,234.0
350,610000,Sedan,0,37aa9169b575ef79,陕西,1,2016,1981.0,90.0,1900.0,1113.0
351,230000,Sedan,0,37aa9169b575ef79,黑龙江,1,2016,2656.0,90.0,1900.0,1494.0
352,310000,Sedan,0,63065128401bb3ff,上海,1,2016,1432.0,11.0,3702.0,2375.0
353,530000,Sedan,0,63065128401bb3ff,云南,1,2016,1031.0,11.0,3702.0,1009.0
354,150000,Sedan,0,63065128401bb3ff,内蒙古,1,2016,768.0,11.0,3702.0,744.0
355,110000,Sedan,0,63065128401bb3ff,北京,1,2016,1521.0,11.0,3702.0,1468.0
356,510000,Sedan,0,63065128401bb3ff,四川,1,2016,2861.0,11.0,3702.0,2462.0
357,340000,Sedan,0,63065128401bb3ff,安徽,1,2016,2063.0,11.0,3702.0,3082.0
358,370000,Sedan,0,63065128401bb3ff,山东,1,2016,3047.0,11.0,3702.0,5502.0
359,140000,Sedan,0,63065128401bb3ff,山西,1,2016,1100.0,11.0,3702.0,2073.0
360,440000,Sedan,0,63065128401bb3ff,广东,1,2016,3285.0,11.0,3702.0,2669.0
361,450000,Sedan,0,63065128401bb3ff,广西,1,2016,623.0,11.0,3702.0,722.0
362,320000,Sedan,0,63065128401bb3ff,江苏,1,2016,4046.0,11.0,3702.0,5630.0
363,360000,Sedan,0,63065128401bb3ff,江西,1,2016,1100.0,11.0,3702.0,2694.0
364,130000,Sedan,0,63065128401bb3ff,河北,1,2016,2500.0,11.0,3702.0,4516.0
365,410000,Sedan,0,63065128401bb3ff,河南,1,2016,3791.0,11.0,3702.0,4592.0
366,330000,Sedan,0,63065128401bb3ff,浙江,1,2016,2982.0,11.0,3702.0,3120.0
367,420000,Sedan,0,63065128401bb3ff,湖北,1,2016,1582.0,11.0,3702.0,2590.0
368,430000,Sedan,0,63065128401bb3ff,湖南,1,2016,1436.0,11.0,3702.0,2791.0
369,350000,Sedan,0,63065128401bb3ff,福建,1,2016,1080.0,11.0,3702.0,1609.0
370,210000,Sedan,0,63065128401bb3ff,辽宁,1,2016,849.0,11.0,3702.0,916.0
371,500000,Sedan,0,63065128401bb3ff,重庆,1,2016,764.0,11.0,3702.0,1039.0
372,610000,Sedan,0,63065128401bb3ff,陕西,1,2016,1396.0,11.0,3702.0,1658.0
373,230000,Sedan,0,63065128401bb3ff,黑龙江,1,2016,594.0,11.0,3702.0,399.0
374,310000,Sedan,0,ea489c253676aafc,上海,1,2016,1200.0,61.0,1111.0,968.0
375,530000,Sedan,0,ea489c253676aafc,云南,1,2016,645.0,61.0,1111.0,612.0
376,150000,Sedan,0,ea489c253676aafc,内蒙古,1,2016,631.0,61.0,1111.0,712.0
377,110000,Sedan,0,ea489c253676aafc,北京,1,2016,1706.0,61.0,1111.0,529.0
378,510000,Sedan,0,ea489c253676aafc,四川,1,2016,1618.0,61.0,1111.0,1515.0
379,340000,Sedan,0,ea489c253676aafc,安徽,1,2016,907.0,61.0,1111.0,1394.0
380,370000,Sedan,0,ea489c253676aafc,山东,1,2016,3489.0,61.0,1111.0,5127.0
381,140000,Sedan,0,ea489c253676aafc,山西,1,2016,1517.0,61.0,1111.0,2427.0
382,440000,Sedan,0,ea489c253676aafc,广东,1,2016,2020.0,61.0,1111.0,467.0
383,450000,Sedan,0,ea489c253676aafc,广西,1,2016,334.0,61.0,1111.0,403.0
384,320000,Sedan,0,ea489c253676aafc,江苏,1,2016,2076.0,61.0,1111.0,1366.0
385,360000,Sedan,0,ea489c253676aafc,江西,1,2016,502.0,61.0,1111.0,955.0
386,130000,Sedan,0,ea489c253676aafc,河北,1,2016,3377.0,61.0,1111.0,4674.0
387,410000,Sedan,0,ea489c253676aafc,河南,1,2016,2522.0,61.0,1111.0,2819.0
388,330000,Sedan,0,ea489c253676aafc,浙江,1,2016,1671.0,61.0,1111.0,1400.0
389,420000,Sedan,0,ea489c253676aafc,湖北,1,2016,757.0,61.0,1111.0,677.0
390,430000,Sedan,0,ea489c253676aafc,湖南,1,2016,593.0,61.0,1111.0,1213.0
391,350000,Sedan,0,ea489c253676aafc,福建,1,2016,540.0,61.0,1111.0,500.0
392,210000,Sedan,0,ea489c253676aafc,辽宁,1,2016,1053.0,61.0,1111.0,790.0
393,500000,Sedan,0,ea489c253676aafc,重庆,1,2016,450.0,61.0,1111.0,587.0
394,610000,Sedan,0,ea489c253676aafc,陕西,1,2016,1172.0,61.0,1111.0,916.0
395,230000,Sedan,0,ea489c253676aafc,黑龙江,1,2016,638.0,61.0,1111.0,447.0
396,310000,Sedan,0,cd5841d44fd7625e,上海,1,2016,1101.0,11.0,852.0,317.0
397,530000,Sedan,0,cd5841d44fd7625e,云南,1,2016,982.0,11.0,852.0,523.0
398,150000,Sedan,0,cd5841d44fd7625e,内蒙古,1,2016,851.0,11.0,852.0,445.0
399,110000,Sedan,0,cd5841d44fd7625e,北京,1,2016,1767.0,11.0,852.0,1279.0
400,510000,Sedan,0,cd5841d44fd7625e,四川,1,2016,2613.0,11.0,852.0,985.0
401,340000,Sedan,0,cd5841d44fd7625e,安徽,1,2016,1366.0,11.0,852.0,594.0
402,370000,Sedan,0,cd5841d44fd7625e,山东,1,2016,2789.0,11.0,852.0,1527.0
403,140000,Sedan,0,cd5841d44fd7625e,山西,1,2016,930.0,11.0,852.0,453.0
404,440000,Sedan,0,cd5841d44fd7625e,广东,1,2016,2476.0,11.0,852.0,752.0
405,450000,Sedan,0,cd5841d44fd7625e,广西,1,2016,538.0,11.0,852.0,211.0
406,320000,Sedan,0,cd5841d44fd7625e,江苏,1,2016,3042.0,11.0,852.0,1523.0
407,360000,Sedan,0,cd5841d44fd7625e,江西,1,2016,745.0,11.0,852.0,379.0
408,130000,Sedan,0,cd5841d44fd7625e,河北,1,2016,2774.0,11.0,852.0,1612.0
409,410000,Sedan,0,cd5841d44fd7625e,河南,1,2016,2905.0,11.0,852.0,1352.0
410,330000,Sedan,0,cd5841d44fd7625e,浙江,1,2016,2333.0,11.0,852.0,764.0
411,420000,Sedan,0,cd5841d44fd7625e,湖北,1,2016,1162.0,11.0,852.0,493.0
412,430000,Sedan,0,cd5841d44fd7625e,湖南,1,2016,982.0,11.0,852.0,508.0
413,350000,Sedan,0,cd5841d44fd7625e,福建,1,2016,894.0,11.0,852.0,492.0
414,210000,Sedan,0,cd5841d44fd7625e,辽宁,1,2016,1110.0,11.0,852.0,638.0
415,500000,Sedan,0,cd5841d44fd7625e,重庆,1,2016,575.0,11.0,852.0,313.0
416,610000,Sedan,0,cd5841d44fd7625e,陕西,1,2016,1174.0,11.0,852.0,491.0
417,230000,Sedan,0,cd5841d44fd7625e,黑龙江,1,2016,1107.0,11.0,852.0,789.0
418,310000,SUV,0,b25c4e2e3856af22,上海,1,2016,3964.0,70.0,1177.0,1571.0
419,530000,SUV,0,b25c4e2e3856af22,云南,1,2016,1794.0,70.0,1177.0,844.0
420,150000,SUV,0,b25c4e2e3856af22,内蒙古,1,2016,1381.0,70.0,1177.0,349.0
421,110000,SUV,0,b25c4e2e3856af22,北京,1,2016,4583.0,70.0,1177.0,1075.0
422,510000,SUV,0,b25c4e2e3856af22,四川,1,2016,5442.0,70.0,1177.0,1631.0
423,340000,SUV,0,b25c4e2e3856af22,安徽,1,2016,2498.0,70.0,1177.0,1305.0
424,370000,SUV,0,b25c4e2e3856af22,山东,1,2016,6456.0,70.0,1177.0,1420.0
425,140000,SUV,0,b25c4e2e3856af22,山西,1,2016,2156.0,70.0,1177.0,469.0
426,440000,SUV,0,b25c4e2e3856af22,广东,1,2016,6346.0,70.0,1177.0,2185.0
427,450000,SUV,0,b25c4e2e3856af22,广西,1,2016,981.0,70.0,1177.0,412.0
428,320000,SUV,0,b25c4e2e3856af22,江苏,1,2016,6359.0,70.0,1177.0,2303.0
429,360000,SUV,0,b25c4e2e3856af22,江西,1,2016,1820.0,70.0,1177.0,1219.0
430,130000,SUV,0,b25c4e2e3856af22,河北,1,2016,5345.0,70.0,1177.0,1075.0
431,410000,SUV,0,b25c4e2e3856af22,河南,1,2016,5707.0,70.0,1177.0,1463.0
432,330000,SUV,0,b25c4e2e3856af22,浙江,1,2016,6133.0,70.0,1177.0,3182.0
433,420000,SUV,0,b25c4e2e3856af22,湖北,1,2016,2969.0,70.0,1177.0,1269.0
434,430000,SUV,0,b25c4e2e3856af22,湖南,1,2016,2466.0,70.0,1177.0,1418.0
435,350000,SUV,0,b25c4e2e3856af22,福建,1,2016,2259.0,70.0,1177.0,1432.0
436,210000,SUV,0,b25c4e2e3856af22,辽宁,1,2016,2001.0,70.0,1177.0,417.0
437,500000,SUV,0,b25c4e2e3856af22,重庆,1,2016,1594.0,70.0,1177.0,651.0
438,610000,SUV,0,b25c4e2e3856af22,陕西,1,2016,2537.0,70.0,1177.0,640.0
439,230000,SUV,0,b25c4e2e3856af22,黑龙江,1,2016,1691.0,70.0,1177.0,352.0
440,310000,Sedan,0,4a103c30d593fbbe,上海,1,2016,2931.0,324.0,3116.0,502.0
441,530000,Sedan,0,4a103c30d593fbbe,云南,1,2016,1719.0,324.0,3116.0,704.0
442,150000,Sedan,0,4a103c30d593fbbe,内蒙古,1,2016,1909.0,324.0,3116.0,749.0
443,110000,Sedan,0,4a103c30d593fbbe,北京,1,2016,5664.0,324.0,3116.0,1396.0
444,510000,Sedan,0,4a103c30d593fbbe,四川,1,2016,6297.0,324.0,3116.0,2380.0
445,340000,Sedan,0,4a103c30d593fbbe,安徽,1,2016,2922.0,324.0,3116.0,1207.0
446,370000,Sedan,0,4a103c30d593fbbe,山东,1,2016,8324.0,324.0,3116.0,2790.0
447,140000,Sedan,0,4a103c30d593fbbe,山西,1,2016,2687.0,324.0,3116.0,831.0
448,440000,Sedan,0,4a103c30d593fbbe,广东,1,2016,6940.0,324.0,3116.0,1467.0
449,450000,Sedan,0,4a103c30d593fbbe,广西,1,2016,1158.0,324.0,3116.0,447.0
450,320000,Sedan,0,4a103c30d593fbbe,江苏,1,2016,7392.0,324.0,3116.0,2903.0
451,360000,Sedan,0,4a103c30d593fbbe,江西,1,2016,1755.0,324.0,3116.0,698.0
452,130000,Sedan,0,4a103c30d593fbbe,河北,1,2016,9048.0,324.0,3116.0,2975.0
453,410000,Sedan,0,4a103c30d593fbbe,河南,1,2016,7320.0,324.0,3116.0,2415.0
454,330000,Sedan,0,4a103c30d593fbbe,浙江,1,2016,5682.0,324.0,3116.0,2040.0
455,420000,Sedan,0,4a103c30d593fbbe,湖北,1,2016,2940.0,324.0,3116.0,1338.0
456,430000,Sedan,0,4a103c30d593fbbe,湖南,1,2016,2153.0,324.0,3116.0,901.0
457,350000,Sedan,0,4a103c30d593fbbe,福建,1,2016,2225.0,324.0,3116.0,813.0
458,210000,Sedan,0,4a103c30d593fbbe,辽宁,1,2016,3049.0,324.0,3116.0,1069.0
459,500000,Sedan,0,4a103c30d593fbbe,重庆,1,2016,1176.0,324.0,3116.0,402.0
460,610000,Sedan,0,4a103c30d593fbbe,陕西,1,2016,2922.0,324.0,3116.0,832.0
461,230000,Sedan,0,4a103c30d593fbbe,黑龙江,1,2016,2940.0,324.0,3116.0,857.0
462,310000,Hatchback,0,7a7885e2d7c00bcf,上海,1,2016,942.0,322.0,689.0,532.0
463,530000,Hatchback,0,7a7885e2d7c00bcf,云南,1,2016,575.0,322.0,689.0,384.0
464,150000,Hatchback,0,7a7885e2d7c00bcf,内蒙古,1,2016,452.0,322.0,689.0,353.0
465,110000,Hatchback,0,7a7885e2d7c00bcf,北京,1,2016,1003.0,322.0,689.0,817.0
466,510000,Hatchback,0,7a7885e2d7c00bcf,四川,1,2016,1596.0,322.0,689.0,707.0
467,340000,Hatchback,0,7a7885e2d7c00bcf,安徽,1,2016,942.0,322.0,689.0,569.0
468,370000,Hatchback,0,7a7885e2d7c00bcf,山东,1,2016,2041.0,322.0,689.0,1583.0
469,140000,Hatchback,0,7a7885e2d7c00bcf,山西,1,2016,549.0,322.0,689.0,271.0
470,440000,Hatchback,0,7a7885e2d7c00bcf,广东,1,2016,2077.0,322.0,689.0,817.0
471,450000,Hatchback,0,7a7885e2d7c00bcf,广西,1,2016,405.0,322.0,689.0,263.0
472,320000,Hatchback,0,7a7885e2d7c00bcf,江苏,1,2016,2430.0,322.0,689.0,1924.0
473,360000,Hatchback,0,7a7885e2d7c00bcf,江西,1,2016,522.0,322.0,689.0,394.0
474,130000,Hatchback,0,7a7885e2d7c00bcf,河北,1,2016,1635.0,322.0,689.0,1284.0
475,410000,Hatchback,0,7a7885e2d7c00bcf,河南,1,2016,1970.0,322.0,689.0,972.0
476,330000,Hatchback,0,7a7885e2d7c00bcf,浙江,1,2016,2002.0,322.0,689.0,1451.0
477,420000,Hatchback,0,7a7885e2d7c00bcf,湖北,1,2016,843.0,322.0,689.0,472.0
478,430000,Hatchback,0,7a7885e2d7c00bcf,湖南,1,2016,750.0,322.0,689.0,503.0
479,350000,Hatchback,0,7a7885e2d7c00bcf,福建,1,2016,634.0,322.0,689.0,482.0
480,210000,Hatchback,0,7a7885e2d7c00bcf,辽宁,1,2016,661.0,322.0,689.0,401.0
481,500000,Hatchback,0,7a7885e2d7c00bcf,重庆,1,2016,364.0,322.0,689.0,153.0
482,610000,Hatchback,0,7a7885e2d7c00bcf,陕西,1,2016,750.0,322.0,689.0,384.0
483,230000,Hatchback,0,7a7885e2d7c00bcf,黑龙江,1,2016,486.0,322.0,689.0,285.0
484,310000,SUV,0,346393c2c6305fb1,上海,1,2016,394.0,83.0,5664.0,305.0
485,530000,SUV,0,346393c2c6305fb1,云南,1,2016,332.0,83.0,5664.0,251.0
486,150000,SUV,0,346393c2c6305fb1,内蒙古,1,2016,365.0,83.0,5664.0,312.0
487,110000,SUV,0,346393c2c6305fb1,北京,1,2016,552.0,83.0,5664.0,432.0
488,510000,SUV,0,346393c2c6305fb1,四川,1,2016,870.0,83.0,5664.0,824.0
489,340000,SUV,0,346393c2c6305fb1,安徽,1,2016,608.0,83.0,5664.0,1721.0
490,370000,SUV,0,346393c2c6305fb1,山东,1,2016,1177.0,83.0,5664.0,1900.0
491,140000,SUV,0,346393c2c6305fb1,山西,1,2016,467.0,83.0,5664.0,488.0
492,440000,SUV,0,346393c2c6305fb1,广东,1,2016,936.0,83.0,5664.0,375.0
493,450000,SUV,0,346393c2c6305fb1,广西,1,2016,241.0,83.0,5664.0,188.0
494,320000,SUV,0,346393c2c6305fb1,江苏,1,2016,862.0,83.0,5664.0,859.0
495,360000,SUV,0,346393c2c6305fb1,江西,1,2016,230.0,83.0,5664.0,386.0
496,130000,SUV,0,346393c2c6305fb1,河北,1,2016,946.0,83.0,5664.0,1327.0
497,410000,SUV,0,346393c2c6305fb1,河南,1,2016,1024.0,83.0,5664.0,1147.0
498,330000,SUV,0,346393c2c6305fb1,浙江,1,2016,718.0,83.0,5664.0,368.0
499,420000,SUV,0,346393c2c6305fb1,湖北,1,2016,403.0,83.0,5664.0,689.0
500,430000,SUV,0,346393c2c6305fb1,湖南,1,2016,322.0,83.0,5664.0,638.0
501,350000,SUV,0,346393c2c6305fb1,福建,1,2016,243.0,83.0,5664.0,177.0
502,210000,SUV,0,346393c2c6305fb1,辽宁,1,2016,394.0,83.0,5664.0,514.0
503,500000,SUV,0,346393c2c6305fb1,重庆,1,2016,223.0,83.0,5664.0,518.0
504,610000,SUV,0,346393c2c6305fb1,陕西,1,2016,438.0,83.0,5664.0,356.0
505,230000,SUV,0,346393c2c6305fb1,黑龙江,1,2016,422.0,83.0,5664.0,328.0
506,310000,Sedan,0,02aab221aabc03b9,上海,1,2016,515.0,132.0,399.0,617.0
507,530000,Sedan,0,02aab221aabc03b9,云南,1,2016,204.0,132.0,399.0,238.0
508,150000,Sedan,0,02aab221aabc03b9,内蒙古,1,2016,99.0,132.0,399.0,92.0
509,110000,Sedan,0,02aab221aabc03b9,北京,1,2016,613.0,132.0,399.0,799.0
510,510000,Sedan,0,02aab221aabc03b9,四川,1,2016,695.0,132.0,399.0,559.0
511,340000,Sedan,0,02aab221aabc03b9,安徽,1,2016,308.0,132.0,399.0,285.0
512,370000,Sedan,0,02aab221aabc03b9,山东,1,2016,715.0,132.0,399.0,516.0
513,140000,Sedan,0,02aab221aabc03b9,山西,1,2016,174.0,132.0,399.0,102.0
514,440000,Sedan,0,02aab221aabc03b9,广东,1,2016,1239.0,132.0,399.0,1364.0
515,450000,Sedan,0,02aab221aabc03b9,广西,1,2016,187.0,132.0,399.0,125.0
516,320000,Sedan,0,02aab221aabc03b9,江苏,1,2016,1084.0,132.0,399.0,1709.0
517,360000,Sedan,0,02aab221aabc03b9,江西,1,2016,208.0,132.0,399.0,204.0
518,130000,Sedan,0,02aab221aabc03b9,河北,1,2016,477.0,132.0,399.0,325.0
519,410000,Sedan,0,02aab221aabc03b9,河南,1,2016,570.0,132.0,399.0,355.0
520,330000,Sedan,0,02aab221aabc03b9,浙江,1,2016,918.0,132.0,399.0,1444.0
521,420000,Sedan,0,02aab221aabc03b9,湖北,1,2016,323.0,132.0,399.0,264.0
522,430000,Sedan,0,02aab221aabc03b9,湖南,1,2016,282.0,132.0,399.0,313.0
523,350000,Sedan,0,02aab221aabc03b9,福建,1,2016,390.0,132.0,399.0,456.0
524,210000,Sedan,0,02aab221aabc03b9,辽宁,1,2016,244.0,132.0,399.0,231.0
525,500000,Sedan,0,02aab221aabc03b9,重庆,1,2016,181.0,132.0,399.0,275.0
526,610000,Sedan,0,02aab221aabc03b9,陕西,1,2016,259.0,132.0,399.0,270.0
527,230000,Sedan,0,02aab221aabc03b9,黑龙江,1,2016,121.0,132.0,399.0,39.0
528,310000,SUV,0,5d7fb682edd0f937,上海,1,2016,1106.0,72.0,10.0,379.0
529,530000,SUV,0,5d7fb682edd0f937,云南,1,2016,525.0,72.0,10.0,201.0
530,150000,SUV,0,5d7fb682edd0f937,内蒙古,1,2016,304.0,72.0,10.0,103.0
531,110000,SUV,0,5d7fb682edd0f937,北京,1,2016,1351.0,72.0,10.0,484.0
532,510000,SUV,0,5d7fb682edd0f937,四川,1,2016,1483.0,72.0,10.0,426.0
533,340000,SUV,0,5d7fb682edd0f937,安徽,1,2016,768.0,72.0,10.0,228.0
534,370000,SUV,0,5d7fb682edd0f937,山东,1,2016,1422.0,72.0,10.0,357.0
535,140000,SUV,0,5d7fb682edd0f937,山西,1,2016,377.0,72.0,10.0,99.0
536,440000,SUV,0,5d7fb682edd0f937,广东,1,2016,1766.0,72.0,10.0,663.0
537,450000,SUV,0,5d7fb682edd0f937,广西,1,2016,300.0,72.0,10.0,110.0
538,320000,SUV,0,5d7fb682edd0f937,江苏,1,2016,2208.0,72.0,10.0,896.0
539,360000,SUV,0,5d7fb682edd0f937,江西,1,2016,395.0,72.0,10.0,153.0
540,130000,SUV,0,5d7fb682edd0f937,河北,1,2016,905.0,72.0,10.0,244.0
541,410000,SUV,0,5d7fb682edd0f937,河南,1,2016,1214.0,72.0,10.0,199.0
542,330000,SUV,0,5d7fb682edd0f937,浙江,1,2016,1846.0,72.0,10.0,771.0
543,420000,SUV,0,5d7fb682edd0f937,湖北,1,2016,794.0,72.0,10.0,287.0
544,430000,SUV,0,5d7fb682edd0f937,湖南,1,2016,587.0,72.0,10.0,244.0
545,350000,SUV,0,5d7fb682edd0f937,福建,1,2016,651.0,72.0,10.0,300.0
546,210000,SUV,0,5d7fb682edd0f937,辽宁,1,2016,545.0,72.0,10.0,163.0
547,500000,SUV,0,5d7fb682edd0f937,重庆,1,2016,423.0,72.0,10.0,167.0
548,610000,SUV,0,5d7fb682edd0f937,陕西,1,2016,660.0,72.0,10.0,190.0
549,230000,SUV,0,5d7fb682edd0f937,黑龙江,1,2016,382.0,72.0,10.0,57.0
550,310000,SUV,0,a207df29ec9583f0,上海,1,2016,1909.0,134.0,2148.0,445.0
551,530000,SUV,0,a207df29ec9583f0,云南,1,2016,1094.0,134.0,2148.0,146.0
552,150000,SUV,0,a207df29ec9583f0,内蒙古,1,2016,612.0,134.0,2148.0,75.0
553,110000,SUV,0,a207df29ec9583f0,北京,1,2016,2935.0,134.0,2148.0,751.0
554,510000,SUV,0,a207df29ec9583f0,四川,1,2016,2756.0,134.0,2148.0,405.0
555,340000,SUV,0,a207df29ec9583f0,安徽,1,2016,1372.0,134.0,2148.0,197.0
556,370000,SUV,0,a207df29ec9583f0,山东,1,2016,2744.0,134.0,2148.0,345.0
557,140000,SUV,0,a207df29ec9583f0,山西,1,2016,724.0,134.0,2148.0,100.0
